ngay_quyet_dinh,so_quyet_dinh,co_quan_ban_hanh,quyet_dinh,danh_sach_doanh_nghiep
15/09/2014,602/QĐ-CT,Cục Thuế Bắc Kạn,https://www.gdt.gov.vn/wps/wcm/connect/48532b4e-0f99-422b-9c3b-a0f8085cae4a/QD+so+602+ngay+15.9.2014+cua+CT-KTT+vv+chuyen+doanh+nghiep+thuoc+loai+rui+ro+cao+ve+thue+dang+su+dung+hoa+don+tu+in.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE48532b4e-0f99-422b-9c3b-a0f8085cae4a,https://www.gdt.gov.vn/wps/wcm/connect/450c158d-c0fa-4520-9940-ba1335f3739c/Danh+sach+cac+DN+thuoc+loai+rui+ro.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE450c158d-c0fa-4520-9940-ba1335f3739c
07/02/2022,36/QĐ-CTBLI,Cục Thuế tỉnh Bạc Liêu,https://www.gdt.gov.vn/wps/wcm/connect/ffe22cdc-7c1b-4acb-9f0d-a106dd5a92d9/QUYET+DINH.docx?MOD=AJPERES&CACHEID=ROOTWORKSPACEffe22cdc-7c1b-4acb-9f0d-a106dd5a92d9,https://www.gdt.gov.vn/wps/wcm/connect/3cf10191-d1f8-4c9f-9e8a-98bd0059e378/DANH+SACH.docx?MOD=AJPERES&CACHEID=ROOTWORKSPACE3cf10191-d1f8-4c9f-9e8a-98bd0059e378
26/07/2021,699/QĐ-CTBLI,Cục Thuế tỉnh Bạc Liêu,https://www.gdt.gov.vn/wps/wcm/connect/b46c6d6b-3c2a-40d4-bc5b-a53bdb72d751/QUYET+DINH.docx?MOD=AJPERES&CACHEID=ROOTWORKSPACEb46c6d6b-3c2a-40d4-bc5b-a53bdb72d751,https://www.gdt.gov.vn/wps/wcm/connect/4517f857-8249-44dc-befd-ad0f27b507c1/DANH+SACH.docx?MOD=AJPERES&CACHEID=ROOTWORKSPACE4517f857-8249-44dc-befd-ad0f27b507c1
27/04/2021,332/QĐ-CT,Cục Thuế tỉnh Bạc Liêu,https://www.gdt.gov.vn/wps/wcm/connect/4ce6459b-16f0-4a72-a56f-f61e5a143e79/QUYET+DINH.docx?MOD=AJPERES&CACHEID=ROOTWORKSPACE4ce6459b-16f0-4a72-a56f-f61e5a143e79,https://www.gdt.gov.vn/wps/wcm/connect/01620289-cba0-403e-8685-a6d8dcf68eff/DANH+SACH.docx?MOD=AJPERES&CACHEID=ROOTWORKSPACE01620289-cba0-403e-8685-a6d8dcf68eff
10/10/2019,1222/QĐ-CT,Cục Thuế tỉnh Bạc Liêu,https://www.gdt.gov.vn/wps/wcm/connect/715d190f-42b9-4a0a-a1aa-977221714595/QUYET+DINH.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACE715d190f-42b9-4a0a-a1aa-977221714595,https://www.gdt.gov.vn/wps/wcm/connect/7507d9bb-dbbe-46eb-b8e2-d500887cb5b7/DANH+SACH.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACE7507d9bb-dbbe-46eb-b8e2-d500887cb5b7
26/08/2019,915/QĐ-CT,Cục Thuế tỉnh Bạc Liêu,https://www.gdt.gov.vn/wps/wcm/connect/e0d4ad98-d737-4c0e-baf2-e12a729bedee/QD+915.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACEe0d4ad98-d737-4c0e-baf2-e12a729bedee,https://www.gdt.gov.vn/wps/wcm/connect/7211117e-b75d-462d-b137-0541e27d3fdc/DANH+SACH.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACE7211117e-b75d-462d-b137-0541e27d3fdc
15/07/2019,785/QĐ-CT,Cục Thuế tỉnh Bạc Liêu,https://www.gdt.gov.vn/wps/wcm/connect/bc09c51e-9dde-4d47-887f-818f0c140e50/QUYET+DINH.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACEbc09c51e-9dde-4d47-887f-818f0c140e50,https://www.gdt.gov.vn/wps/wcm/connect/de37b577-2b80-4338-a40f-9bd1c8f55247/DANH+SACH.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACEde37b577-2b80-4338-a40f-9bd1c8f55247
21/01/2019,58/QĐ-CT,Cuc Thuế tỉnh Bạc Liêu,https://www.gdt.gov.vn/wps/wcm/connect/8f5633ca-7912-4c6c-b851-7b6b3d11f500/QUYET+DINH.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACE8f5633ca-7912-4c6c-b851-7b6b3d11f500,https://www.gdt.gov.vn/wps/wcm/connect/9b301099-0804-4c0a-acaa-15fb1eb78584/DANH+SACH.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACE9b301099-0804-4c0a-acaa-15fb1eb78584
13/12/2018,1360/QĐ-CT,Cục Thuế tỉnh Bạc Liêu,https://www.gdt.gov.vn/wps/wcm/connect/4b79aacd-5049-46f1-8a83-bf1020b495dd/QUYET+DINH.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACE4b79aacd-5049-46f1-8a83-bf1020b495dd,https://www.gdt.gov.vn/wps/wcm/connect/4a18ca08-66e6-4299-9515-23969e825760/DANH+SACH.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACE4a18ca08-66e6-4299-9515-23969e825760
27/08/2018,963/QĐ-CT,Cục Thuế tỉnh Bạc Liêu,https://www.gdt.gov.vn/wps/wcm/connect/9753e9f5-4ffd-45f7-b657-11d2f5d719f9/QUYET+DINH.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACE9753e9f5-4ffd-45f7-b657-11d2f5d719f9,https://www.gdt.gov.vn/wps/wcm/connect/1ba3791e-e265-44dc-b85d-acb9b1877ffa/DANH+SACH.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACE1ba3791e-e265-44dc-b85d-acb9b1877ffa
04/06/2018,626/QĐ-CT,Cục Thuế tỉnh Bạc Liêu,https://www.gdt.gov.vn/wps/wcm/connect/e6bf8e49-c6bc-4a9c-b219-238e3094ddad/Quyet+dinh.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACEe6bf8e49-c6bc-4a9c-b219-238e3094ddad,https://www.gdt.gov.vn/wps/wcm/connect/33b92bf6-244a-43ed-b8d6-d52564204b1c/Danh+sach+.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACE33b92bf6-244a-43ed-b8d6-d52564204b1c
18/12/2021,1140/QĐ-CT,Cục Thuế tỉnh Bình Định,https://www.gdt.gov.vn/wps/wcm/connect/947e3d38-5d3c-43f7-a942-b020605499f5/Q%C4%90+1140.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE947e3d38-5d3c-43f7-a942-b020605499f5,https://www.gdt.gov.vn/wps/wcm/connect/3fafd7a2-522f-4244-a300-6c446b661d12/Danh+s%C3%A1ch.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE3fafd7a2-522f-4244-a300-6c446b661d12
18/11/2021,1028/QĐ-CT,Cục Thuế tỉnh Bình Định,https://www.gdt.gov.vn/wps/wcm/connect/3958cbe2-4298-490c-8407-1b918c1713c4/QD-DN-Rui-Ro-Cao+ve+thue+thang+102021.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE3958cbe2-4298-490c-8407-1b918c1713c4,https://www.gdt.gov.vn/wps/wcm/connect/6bd0a0f0-3d9f-4361-b2ef-523c98e48fee/DS.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE6bd0a0f0-3d9f-4361-b2ef-523c98e48fee
14/10/2021,941/QĐ-CT,Cục Thuế tỉnh Bình Định,https://www.gdt.gov.vn/wps/wcm/connect/5d460dd1-d66f-4d07-a2aa-9d8d3dd70e51/BC+Danh-Sach-DN-Rui-Ro-Cao+thang+09+nam+2021.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE5d460dd1-d66f-4d07-a2aa-9d8d3dd70e51,https://www.gdt.gov.vn/wps/wcm/connect/8357d1ce-6889-4296-8366-a88e13442cbf/QD-DN-Rui-Ro-Cao+ve+thue+thang+09+2021.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE8357d1ce-6889-4296-8366-a88e13442cbf
22/02/2021,170/QĐ-CT,Cục thuế Bình Định,https://www.gdt.gov.vn/wps/wcm/connect/775c60d9-e827-469d-a827-5cfe412cb600/document+-+2021-02-23T145646.059.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE775c60d9-e827-469d-a827-5cfe412cb600,https://www.gdt.gov.vn/wps/wcm/connect/73070b01-e67d-4c53-ac7f-bcad4f9c427f/document+-+2021-02-23T145646.059.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE73070b01-e67d-4c53-ac7f-bcad4f9c427f
15/12/2020,1933/QĐ-CT,Cục thuế Bình Định,https://www.gdt.gov.vn/wps/wcm/connect/c3b05b8f-cad7-4498-a0b2-b668bd389b17/document+-+2020-12-17T135356.109.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEc3b05b8f-cad7-4498-a0b2-b668bd389b17,https://www.gdt.gov.vn/wps/wcm/connect/a96fddd9-7243-4209-a8b8-7100b71754e6/document+-+2020-12-17T135847.330.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEa96fddd9-7243-4209-a8b8-7100b71754e6
16/09/2020,1491/QĐ-CT,Cục Thuế Bình Định,https://www.gdt.gov.vn/wps/wcm/connect/446c1009-e768-4d84-bd9a-2cf80dfaac9f/document+%2886%29.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE446c1009-e768-4d84-bd9a-2cf80dfaac9f,https://www.gdt.gov.vn/wps/wcm/connect/bd817267-d5c9-4726-b894-b8cd52c1fa47/document+%2879%29.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEbd817267-d5c9-4726-b894-b8cd52c1fa47
17/08/2020,1629/QĐ-CT,Cục Thuế Bình Định,https://www.gdt.gov.vn/wps/wcm/connect/26646562-207a-49cc-b570-e70dafd58927/document+%288%29.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE26646562-207a-49cc-b570-e70dafd58927,https://www.gdt.gov.vn/wps/wcm/connect/73404f32-d6ff-4d30-8eff-982ec0ad6604/document+%289%29.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE73404f32-d6ff-4d30-8eff-982ec0ad6604
14/07/2020,1198/Qđ-CT,Cục Thuế Bình Định,https://www.gdt.gov.vn/wps/wcm/connect/ceb3fd3f-cbae-4057-bdd7-1343a289ba85/1198+QD-20.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEceb3fd3f-cbae-4057-bdd7-1343a289ba85,https://www.gdt.gov.vn/wps/wcm/connect/b69598ff-0f95-4efa-9083-b604b52bb69f/1198+QD-20.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEb69598ff-0f95-4efa-9083-b604b52bb69f
14/05/2020,738/Qđ-CT,Cục thuế Bình Định,https://www.gdt.gov.vn/wps/wcm/connect/c3ef9a31-7647-4c95-b3d2-ad20e7727648/738+QD-20.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEc3ef9a31-7647-4c95-b3d2-ad20e7727648,https://www.gdt.gov.vn/wps/wcm/connect/a8cdb7bc-184c-426c-bad1-d9729ebb453c/738+QD-20.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEa8cdb7bc-184c-426c-bad1-d9729ebb453c
16/04/2020,593/Qđ-CT,Cục Thuế Bình Định,https://www.gdt.gov.vn/wps/wcm/connect/95d0b97b-81f3-4745-b092-d43cdf11d325/593+QD-20.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE95d0b97b-81f3-4745-b092-d43cdf11d325,https://www.gdt.gov.vn/wps/wcm/connect/c655df0b-4bb6-41a2-9836-2abed7b33769/593+QD-20.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEc655df0b-4bb6-41a2-9836-2abed7b33769
09/12/2024,7955/CCTKVPLBGMPR-KTr1,Chi cục thuế khu vực Phước Long - Bù Gia Mập - Phú Riềng,https://www.gdt.gov.vn/wps/wcm/connect/02a5962f-e13b-4095-8572-1fe4e706a049/7955.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE02a5962f-e13b-4095-8572-1fe4e706a049,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNfb4IwFMU_zR7JvUD54yPgpmxsRhkifTGACN2goOtw-_ZD55K9KFuMfWjT5NzfObm9BQoLoDxuWR4LVvO47O4R1ZdIBq5nzv2JrXs2Wr4_dF3_TsEpgfAgcEbWmBgeoklGiC6xJ09jZyqjqwL9Sz2eWBb21c-BAk25aEQBUcJ40RTvdXqDb0xk3R5LK77dpq3Yy5qUrSAayEZsKnEikXSlSYTIqpRoeibhWh8ompomppH9xDrtS8-nDvd-vwkzbUgOhAfHnqM_IUfBuc71mURdSON0SA3ClmU7CHi9rbq39P_Zg3Gfg44XOvTglevi5evi1Qvx90Dzsk6-PyF72Wyo1U16zUX2IWBxbtSbKggqU_2UXmfm7nld5NXy8VbVjkeZfwEBRGHx/dz/d5/L2dBISEvZ0FBIS9nQSEh/
09/12/2024,7956/CCTKVPLBGMPR-KTr1,Chi cục thuế khu vực Phước Long - Bù Gia Mập - Phú Riềng,https://www.gdt.gov.vn/wps/wcm/connect/fa353dcd-e9da-4e74-a7da-7adaa8cd98dc/7956.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEfa353dcd-e9da-4e74-a7da-7adaa8cd98dc,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNfb4IwFMU_zR7JvUD54yPgpmxsRhkifTGACN2goOtw-_ZD55K9KFuMfWjT5NzfObm9BQoLoDxuWR4LVvO47O4R1ZdIBq5nzv2JrXs2Wr4_dF3_TsEpgfAgcEbWmBgeoklGiC6xJ09jZyqjqwL9Sz2eWBb21c-BAk25aEQBUcJ40RTvdXqDb0xk3R5LK77dpq3Yy5qUrSAayEZsKnEikXSlSYTIqpRoeibhWh8ompomppH9xDrtS8-nDvd-vwkzbUgOhAfHnqM_IUfBuc71mURdSON0SA3ClmU7CHi9rbq39P_Zg3Gfg44XOvTglevi5evi1Qvx90Dzsk6-PyF72Wyo1U16zUX2IWBxbtSbKggqU_2UXmfm7nld5NXy8VbVjkeZfwEBRGHx/dz/d5/L2dBISEvZ0FBIS9nQSEh/
01/07/2024,1854/CCTCTH-KTT,,https://www.gdt.gov.vn/wps/wcm/connect/bd5d142f-df76-4982-a9a2-548a33aee3a3/1854_CCTCTH_KTT+Vv+ca%CC%89nh+ba%CC%81o+doanh+nghi%C3%AA%CC%A3p+co%CC%81+d%C3%A2%CC%81u+hi%C3%AA%CC%A3u+ru%CC%89i+ro+cao+v%C3%AA%CC%80+thu%C3%AA%CC%81+va%CC%80+ho%CC%81a+%C4%91%C6%A1n.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEbd5d142f-df76-4982-a9a2-548a33aee3a3,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNfb4IwFMU_zR7JvUD54yPgpmxsRhkifTGACN2goOtw-_ZD55K9KFuMfWjT5NzfObm9BQoLoDxuWR4LVvO47O4R1ZdIBq5nzv2JrXs2Wr4_dF3_TsEpgfAgcEbWmBgeoklGiC6xJ09jZyqjqwL9Sz2eWBb21c-BAk25aEQBUcJ40RTvdXqDb0xk3R5LK77dpq3Yy5qUrSAayEZsKnEikXSlSYTIqpRoeibhWh8ompomppH9xDrtS8-nDvd-vwkzbUgOhAfHnqM_IUfBuc71mURdSON0SA3ClmU7CHi9rbq39P_Zg3Gfg44XOvTglevi5evi1Qvx90Dzsk6-PyF72Wyo1U16zUX2IWBxbtSbKggqU_2UXmfm7nld5NXy8VbVjkeZfwEBRGHx/dz/d5/L2dBISEvZ0FBIS9nQSEh/
22/05/2024,2012/CCTKVLNBĐ-KTT,Chi cục thuế Khu vực Lộc Ninh - Bù Đốp,https://www.gdt.gov.vn/wps/wcm/connect/602d9bc1-d008-4147-a072-9cc3de461827/2012_CCTKVLNB%C4%90_KTT+Vv+C%E1%BA%A3nh+b%C3%A1o+doanh+nghi%E1%BB%87p+c%C3%B3+r%E1%BB%A7i+ro+cao+v%E1%BB%81+thu%E1%BA%BF+v%C3%A0+ho%C3%A1+%C4%91%C6%A1n.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE602d9bc1-d008-4147-a072-9cc3de461827,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNfb4IwFMU_zR7JvUD54yPgpmxsRhkifTGACN2goOtw-_ZD55K9KFuMfWjT5NzfObm9BQoLoDxuWR4LVvO47O4R1ZdIBq5nzv2JrXs2Wr4_dF3_TsEpgfAgcEbWmBgeoklGiC6xJ09jZyqjqwL9Sz2eWBb21c-BAk25aEQBUcJ40RTvdXqDb0xk3R5LK77dpq3Yy5qUrSAayEZsKnEikXSlSYTIqpRoeibhWh8ompomppH9xDrtS8-nDvd-vwkzbUgOhAfHnqM_IUfBuc71mURdSON0SA3ClmU7CHi9rbq39P_Zg3Gfg44XOvTglevi5evi1Qvx90Dzsk6-PyF72Wyo1U16zUX2IWBxbtSbKggqU_2UXmfm7nld5NXy8VbVjkeZfwEBRGHx/dz/d5/L2dBISEvZ0FBIS9nQSEh/
15/09/2021,1212/QĐ-CT,Cục thuế Bình Phước,https://www.gdt.gov.vn/wps/wcm/connect/f5d1c49d-1e75-4150-b5c6-68d45f521c7d/1212_Q%C4%90_CT+Q%C4%90+c%C3%B4ng+khai+DS+doanh+nghi%C3%AA%CC%A3p+ru%CC%89i+ro+cao+v%C3%AA%CC%80+thu%C3%AA%CC%81.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEf5d1c49d-1e75-4150-b5c6-68d45f521c7d,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNfb4IwFMU_zR7JvUD54yPgpmxsRhkifTGACN2goOtw-_ZD55K9KFuMfWjT5NzfObm9BQoLoDxuWR4LVvO47O4R1ZdIBq5nzv2JrXs2Wr4_dF3_TsEpgfAgcEbWmBgeoklGiC6xJ09jZyqjqwL9Sz2eWBb21c-BAk25aEQBUcJ40RTvdXqDb0xk3R5LK77dpq3Yy5qUrSAayEZsKnEikXSlSYTIqpRoeibhWh8ompomppH9xDrtS8-nDvd-vwkzbUgOhAfHnqM_IUfBuc71mURdSON0SA3ClmU7CHi9rbq39P_Zg3Gfg44XOvTglevi5evi1Qvx90Dzsk6-PyF72Wyo1U16zUX2IWBxbtSbKggqU_2UXmfm7nld5NXy8VbVjkeZfwEBRGHx/dz/d5/L2dBISEvZ0FBIS9nQSEh/
10/10/2018,1772/QĐ-CT,Cục Thuế Bình Phước,https://www.gdt.gov.vn/wps/wcm/connect/df7f0145-4765-4aa5-b304-af5ea2cc93a6/1772_Q%C4%90_CT+Vv+c%C3%B4ng+khai+danh+sach+ca%CC%81c+DN+co%CC%81+ru%CC%89i+ro+cao+v%C3%AA%CC%80+thu%C3%AA%CC%81.PDF?MOD=AJPERES&CACHEID=ROOTWORKSPACEdf7f0145-4765-4aa5-b304-af5ea2cc93a6,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNfb4IwFMU_zR7JvUD54yPgpmxsRhkifTGACN2goOtw-_ZD55K9KFuMfWjT5NzfObm9BQoLoDxuWR4LVvO47O4R1ZdIBq5nzv2JrXs2Wr4_dF3_TsEpgfAgcEbWmBgeoklGiC6xJ09jZyqjqwL9Sz2eWBb21c-BAk25aEQBUcJ40RTvdXqDb0xk3R5LK77dpq3Yy5qUrSAayEZsKnEikXSlSYTIqpRoeibhWh8ompomppH9xDrtS8-nDvd-vwkzbUgOhAfHnqM_IUfBuc71mURdSON0SA3ClmU7CHi9rbq39P_Zg3Gfg44XOvTglevi5evi1Qvx90Dzsk6-PyF72Wyo1U16zUX2IWBxbtSbKggqU_2UXmfm7nld5NXy8VbVjkeZfwEBRGHx/dz/d5/L2dBISEvZ0FBIS9nQSEh/
14/06/2018,910/QĐ-CT,Cục thuế Bình Phước,https://www.gdt.gov.vn/wps/wcm/connect/09bda743-33f6-4a76-89ef-cdbc6546112e/910_Q%C4%90_CT+DN+ru%CC%89i+ro+cao+v%C3%AA%CC%80+thu%C3%AA%CC%81.PDF?MOD=AJPERES&CACHEID=ROOTWORKSPACE09bda743-33f6-4a76-89ef-cdbc6546112e,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNfb4IwFMU_zR7JvUD54yPgpmxsRhkifTGACN2goOtw-_ZD55K9KFuMfWjT5NzfObm9BQoLoDxuWR4LVvO47O4R1ZdIBq5nzv2JrXs2Wr4_dF3_TsEpgfAgcEbWmBgeoklGiC6xJ09jZyqjqwL9Sz2eWBb21c-BAk25aEQBUcJ40RTvdXqDb0xk3R5LK77dpq3Yy5qUrSAayEZsKnEikXSlSYTIqpRoeibhWh8ompomppH9xDrtS8-nDvd-vwkzbUgOhAfHnqM_IUfBuc71mURdSON0SA3ClmU7CHi9rbq39P_Zg3Gfg44XOvTglevi5evi1Qvx90Dzsk6-PyF72Wyo1U16zUX2IWBxbtSbKggqU_2UXmfm7nld5NXy8VbVjkeZfwEBRGHx/dz/d5/L2dBISEvZ0FBIS9nQSEh/
14/05/2018,584/QĐ-CT,Cục Thuế Bình Phước,https://www.gdt.gov.vn/wps/wcm/connect/2314a4fa-6620-4eea-98d9-df0726c022c3/584_Q%C4%90_CT.PDF?MOD=AJPERES&CACHEID=ROOTWORKSPACE2314a4fa-6620-4eea-98d9-df0726c022c3,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNfb4IwFMU_zR7JvUD54yPgpmxsRhkifTGACN2goOtw-_ZD55K9KFuMfWjT5NzfObm9BQoLoDxuWR4LVvO47O4R1ZdIBq5nzv2JrXs2Wr4_dF3_TsEpgfAgcEbWmBgeoklGiC6xJ09jZyqjqwL9Sz2eWBb21c-BAk25aEQBUcJ40RTvdXqDb0xk3R5LK77dpq3Yy5qUrSAayEZsKnEikXSlSYTIqpRoeibhWh8ompomppH9xDrtS8-nDvd-vwkzbUgOhAfHnqM_IUfBuc71mURdSON0SA3ClmU7CHi9rbq39P_Zg3Gfg44XOvTglevi5evi1Qvx90Dzsk6-PyF72Wyo1U16zUX2IWBxbtSbKggqU_2UXmfm7nld5NXy8VbVjkeZfwEBRGHx/dz/d5/L2dBISEvZ0FBIS9nQSEh/
27/04/2018,542/QĐ-CT,Cục thuế Bình Phước,https://www.gdt.gov.vn/wps/wcm/connect/5b94d655-88f3-429a-9e76-68de25157b48/542_Q%C4%90_CT.PDF?MOD=AJPERES&CACHEID=ROOTWORKSPACE5b94d655-88f3-429a-9e76-68de25157b48,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNfb4IwFMU_zR7JvUD54yPgpmxsRhkifTGACN2goOtw-_ZD55K9KFuMfWjT5NzfObm9BQoLoDxuWR4LVvO47O4R1ZdIBq5nzv2JrXs2Wr4_dF3_TsEpgfAgcEbWmBgeoklGiC6xJ09jZyqjqwL9Sz2eWBb21c-BAk25aEQBUcJ40RTvdXqDb0xk3R5LK77dpq3Yy5qUrSAayEZsKnEikXSlSYTIqpRoeibhWh8ompomppH9xDrtS8-nDvd-vwkzbUgOhAfHnqM_IUfBuc71mURdSON0SA3ClmU7CHi9rbq39P_Zg3Gfg44XOvTglevi5evi1Qvx90Dzsk6-PyF72Wyo1U16zUX2IWBxbtSbKggqU_2UXmfm7nld5NXy8VbVjkeZfwEBRGHx/dz/d5/L2dBISEvZ0FBIS9nQSEh/
15/12/2015,Số 1577/QĐ-CT,,https://www.gdt.gov.vn/wps/wcm/connect/34230a94-c60e-47c6-9f55-16265d9a0124/DS+Rui+ro+QD+1577.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE34230a94-c60e-47c6-9f55-16265d9a0124,https://www.gdt.gov.vn/wps/wcm/connect/3cf5e026-b44b-4e58-b276-6c6dd2b3528a/DS+Rui+ro+QD+1577.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE3cf5e026-b44b-4e58-b276-6c6dd2b3528a
29/03/2022,559/QĐ-CTBDU,Cục Thuế tỉnh Bình Dương,https://www.gdt.gov.vn/wps/wcm/connect/e362f53f-659e-404d-8975-3a82130652be/559-29-3-2022.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACEe362f53f-659e-404d-8975-3a82130652be,https://www.gdt.gov.vn/wps/wcm/connect/4b0526d1-f7f7-41ac-a725-5f7bdad347f7/danh+sach+559-29-3-2022.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACE4b0526d1-f7f7-41ac-a725-5f7bdad347f7
23/03/2022,505/QĐ-CT,Cục Thuế tỉnh Bình Dương,https://www.gdt.gov.vn/wps/wcm/connect/ddac8842-1aa8-44a3-8bf1-7b21c71b7700/505-23-3-2022.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACEddac8842-1aa8-44a3-8bf1-7b21c71b7700,https://www.gdt.gov.vn/wps/wcm/connect/2320ce2c-bcb1-469c-8b42-94aada72766c/danh+sach+505-23-3-2022.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACE2320ce2c-bcb1-469c-8b42-94aada72766c
21/03/2022,480/QĐ-CTBDU,Cục Thuế tỉnh Bình Dương,https://www.gdt.gov.vn/wps/wcm/connect/553f7e01-741d-4e67-9bfb-0db991c5e163/480-21-03-2022.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACE553f7e01-741d-4e67-9bfb-0db991c5e163,https://www.gdt.gov.vn/wps/wcm/connect/739d59e5-726b-4db3-ad40-b9f4187d2f9f/danh+sach+480-21-03-2022.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACE739d59e5-726b-4db3-ad40-b9f4187d2f9f
28/02/2022,327/QĐ-CTBDU,Cục Thuế tỉnh Bình Dương,https://www.gdt.gov.vn/wps/wcm/connect/0b77b44e-b566-4d03-8c92-856f478c735a/327-28-2-2022.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACE0b77b44e-b566-4d03-8c92-856f478c735a,https://www.gdt.gov.vn/wps/wcm/connect/3ecd57b9-da06-4213-ae6d-892c9f7bfdae/danh+sach+327-28-2-2022.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACE3ecd57b9-da06-4213-ae6d-892c9f7bfdae
27/01/2022,188/QĐ-CTBDU,Cục Thuế tỉnh Bình Dương,https://www.gdt.gov.vn/wps/wcm/connect/5a94a247-5f29-499c-a555-3d5e4bb22f6d/188-27-01-2022.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACE5a94a247-5f29-499c-a555-3d5e4bb22f6d,https://www.gdt.gov.vn/wps/wcm/connect/c6f528e8-3ce3-4ea5-9eef-2781d1cbeb80/danh+sach+188-27-01-2022.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACEc6f528e8-3ce3-4ea5-9eef-2781d1cbeb80
18/01/2022,126/QĐ-CTBDU,Cục Thuế tỉnh Bình Dương,https://www.gdt.gov.vn/wps/wcm/connect/a1e47e98-3265-4288-bd3a-3b2f683079f9/126-18-01-2022.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACEa1e47e98-3265-4288-bd3a-3b2f683079f9,https://www.gdt.gov.vn/wps/wcm/connect/c4fb4cc0-6349-40ec-bbb3-88124f95aff1/danh+sach+126-18-01-2022.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACEc4fb4cc0-6349-40ec-bbb3-88124f95aff1
30/12/2021,4731/QĐ-CTBDU,Cục Thuế tỉnh Bình Dương,https://www.gdt.gov.vn/wps/wcm/connect/95d0cdab-37d9-44fb-8684-9f777f9610d2/4731-31-12-2021.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACE95d0cdab-37d9-44fb-8684-9f777f9610d2,https://www.gdt.gov.vn/wps/wcm/connect/4f87606a-4e92-4358-84fd-e06b8071dad5/danh+sach+4731-31-12-2021.doc?MOD=AJPERES&CACHEID=ROOTWORKSPACE4f87606a-4e92-4358-84fd-e06b8071dad5
